step,baseline_loss,flat_buffer_loss,loss_diff,baseline_grad,flat_buffer_grad,grad_diff
845,5.62500000,5.63281250,7.81250000e-03,-351.50000000,-355.50000000,4.00000000e+00
846,5.78906250,5.78906250,0.00000000e+00,117.18750000,113.25000000,3.93750000e+00
847,5.39843750,5.41015625,1.17187500e-02,144.50000000,142.62500000,1.87500000e+00
848,4.71875000,4.70312500,1.56250000e-02,152.37500000,150.37500000,2.00000000e+00
849,5.60156250,5.58203125,1.95312500e-02,42.96875000,35.15625000,7.81250000e+00
850,3.44921875,3.44335938,5.85937500e-03,42.96875000,45.90625000,2.93750000e+00
851,3.98828125,3.97851562,9.76562500e-03,71.31250000,74.18750000,2.87500000e+00
852,5.12500000,5.12500000,0.00000000e+00,-158.25000000,-158.25000000,0.00000000e+00
853,4.16406250,4.17187500,7.81250000e-03,-19.53125000,-19.53125000,0.00000000e+00
854,3.69531250,3.69531250,0.00000000e+00,3.90625000,8.78906250,4.88281250e+00
855,3.28710938,3.26757812,1.95312500e-02,-84.93750000,-86.93750000,2.00000000e+00
856,4.41015625,4.42968750,1.95312500e-02,-111.31250000,-101.56250000,9.75000000e+00
857,6.00000000,5.99218750,7.81250000e-03,136.75000000,119.12500000,1.76250000e+01
858,5.07812500,5.07031250,7.81250000e-03,-332.00000000,-336.00000000,4.00000000e+00
859,5.77734375,5.76953125,7.81250000e-03,107.43750000,111.31250000,3.87500000e+00
860,6.79687500,6.78515625,1.17187500e-02,89.81250000,87.87500000,1.93750000e+00
861,3.80859375,3.80468750,3.90625000e-03,146.50000000,152.37500000,5.87500000e+00
862,4.88281250,4.83593750,4.68750000e-02,-152.37500000,-162.12500000,9.75000000e+00
863,5.73437500,5.73828125,3.90625000e-03,113.25000000,107.43750000,5.81250000e+00
864,5.68750000,5.69140625,3.90625000e-03,158.25000000,162.12500000,3.87500000e+00
865,5.98828125,6.00000000,1.17187500e-02,-31.25000000,-17.57812500,1.36718750e+01
866,3.37695312,3.36718750,9.76562500e-03,-152.37500000,-164.00000000,1.16250000e+01
867,3.77343750,3.78320312,9.76562500e-03,-113.25000000,-112.31250000,9.37500000e-01
868,4.90625000,4.90234375,3.90625000e-03,39.06250000,52.71875000,1.36562500e+01
869,5.41796875,5.38281250,3.51562500e-02,-13.67187500,-27.34375000,1.36718750e+01
870,4.24609375,4.23828125,7.81250000e-03,-33.18750000,-33.18750000,0.00000000e+00
871,2.88476562,2.87500000,9.76562500e-03,-137.75000000,-142.62500000,4.87500000e+00
872,5.32421875,5.32031250,3.90625000e-03,162.12500000,168.00000000,5.87500000e+00
873,4.65234375,4.66015625,7.81250000e-03,-128.87500000,-130.87500000,2.00000000e+00
874,4.67578125,4.66406250,1.17187500e-02,-306.75000000,-312.50000000,5.75000000e+00
875,4.05468750,4.07031250,1.56250000e-02,25.39062500,31.25000000,5.85937500e+00
876,8.37500000,8.34375000,3.12500000e-02,-769.50000000,-789.00000000,1.95000000e+01
877,6.35937500,6.35937500,0.00000000e+00,-177.75000000,-175.75000000,2.00000000e+00
878,3.21093750,3.19726562,1.36718750e-02,68.37500000,61.53125000,6.84375000e+00
879,3.46093750,3.45507812,5.85937500e-03,93.75000000,96.68750000,2.93750000e+00
880,3.73046875,3.72851562,1.95312500e-03,-166.00000000,-155.25000000,1.07500000e+01
881,4.29687500,4.29687500,0.00000000e+00,-154.25000000,-142.62500000,1.16250000e+01
882,6.19531250,6.19531250,0.00000000e+00,-132.75000000,-125.00000000,7.75000000e+00
883,5.76562500,5.75000000,1.56250000e-02,199.25000000,195.25000000,4.00000000e+00
884,4.87109375,4.87109375,0.00000000e+00,-54.68750000,-48.81250000,5.87500000e+00
885,4.02734375,4.03125000,3.90625000e-03,-103.50000000,-97.62500000,5.87500000e+00
886,5.45703125,5.46093750,3.90625000e-03,41.00000000,42.96875000,1.96875000e+00
887,3.52734375,3.53320312,5.85937500e-03,25.39062500,32.21875000,6.82812500e+00
888,5.47656250,5.46484375,1.17187500e-02,-13.67187500,-15.62500000,1.95312500e+00
889,5.20312500,5.20312500,0.00000000e+00,179.62500000,175.75000000,3.87500000e+00
890,6.14062500,6.12890625,1.17187500e-02,-103.50000000,-111.31250000,7.81250000e+00
891,3.66796875,3.67187500,3.90625000e-03,-44.90625000,-54.68750000,9.78125000e+00
892,5.11328125,5.10937500,3.90625000e-03,168.00000000,160.12500000,7.87500000e+00
893,4.25781250,4.25000000,7.81250000e-03,283.25000000,291.00000000,7.75000000e+00
894,3.50390625,3.49609375,7.81250000e-03,-252.00000000,-250.00000000,2.00000000e+00
895,5.97656250,6.00000000,2.34375000e-02,-42.96875000,-37.09375000,5.87500000e+00
896,5.80468750,5.81640625,1.17187500e-02,371.00000000,373.00000000,2.00000000e+00
897,4.78906250,4.78125000,7.81250000e-03,-218.75000000,-234.37500000,1.56250000e+01
898,4.48046875,4.47656250,3.90625000e-03,-267.50000000,-267.50000000,0.00000000e+00
899,5.51562500,5.51171875,3.90625000e-03,273.50000000,277.25000000,3.75000000e+00
900,3.42968750,3.41601562,1.36718750e-02,-52.71875000,-57.62500000,4.90625000e+00
901,4.05078125,4.01562500,3.51562500e-02,232.37500000,207.00000000,2.53750000e+01
902,5.17578125,5.17578125,0.00000000e+00,21.48437500,21.48437500,0.00000000e+00
903,3.74414062,3.75000000,5.85937500e-03,-329.00000000,-336.00000000,7.00000000e+00
904,3.76953125,3.76562500,3.90625000e-03,183.62500000,179.62500000,4.00000000e+00
905,3.36328125,3.35351562,9.76562500e-03,54.68750000,53.71875000,9.68750000e-01
906,4.35156250,4.33984375,1.17187500e-02,-97.62500000,-109.37500000,1.17500000e+01
907,5.91406250,5.89843750,1.56250000e-02,50.78125000,50.78125000,0.00000000e+00
908,5.37500000,5.37500000,0.00000000e+00,-109.37500000,-113.25000000,3.87500000e+00
909,5.57031250,5.57031250,0.00000000e+00,-82.00000000,-66.37500000,1.56250000e+01
910,7.00000000,6.96875000,3.12500000e-02,316.50000000,300.75000000,1.57500000e+01
911,3.34570312,3.34179688,3.90625000e-03,-309.50000000,-307.50000000,2.00000000e+00
912,4.80468750,4.76562500,3.90625000e-02,-126.93750000,-134.75000000,7.81250000e+00
913,5.38281250,5.38281250,0.00000000e+00,-289.00000000,-289.00000000,0.00000000e+00
914,5.72656250,5.71093750,1.56250000e-02,359.25000000,355.50000000,3.75000000e+00
915,5.58984375,5.57812500,1.17187500e-02,-281.25000000,-296.75000000,1.55000000e+01
916,3.30859375,3.29882812,9.76562500e-03,-181.62500000,-193.37500000,1.17500000e+01
917,3.52734375,3.52734375,0.00000000e+00,-161.12500000,-160.12500000,1.00000000e+00
918,4.54296875,4.59375000,5.07812500e-02,-119.12500000,-78.12500000,4.10000000e+01
919,5.36718750,5.35937500,7.81250000e-03,-93.75000000,-85.93750000,7.81250000e+00
920,3.71875000,3.71484375,3.90625000e-03,-486.25000000,-486.25000000,0.00000000e+00
921,2.97656250,2.97070312,5.85937500e-03,45.90625000,42.00000000,3.90625000e+00
922,5.00000000,4.98828125,1.17187500e-02,-62.50000000,-64.43750000,1.93750000e+00
923,4.73437500,4.74218750,7.81250000e-03,-144.50000000,-132.75000000,1.17500000e+01
924,5.00000000,4.96484375,3.51562500e-02,99.62500000,89.81250000,9.81250000e+00
925,3.93359375,3.94531250,1.17187500e-02,-107.43750000,-97.62500000,9.81250000e+00
926,8.95312500,8.93750000,1.56250000e-02,-156.25000000,-148.37500000,7.87500000e+00
927,6.46875000,6.44531250,2.34375000e-02,-168.00000000,-169.87500000,1.87500000e+00
928,3.12695312,3.12500000,1.95312500e-03,73.25000000,84.93750000,1.16875000e+01
929,3.31250000,3.30468750,7.81250000e-03,-19.53125000,-15.62500000,3.90625000e+00
930,3.66992188,3.65234375,1.75781250e-02,-172.87500000,-168.00000000,4.87500000e+00
931,4.21484375,4.20312500,1.17187500e-02,-295.00000000,-277.25000000,1.77500000e+01
932,6.44531250,6.42968750,1.56250000e-02,97.62500000,85.93750000,1.16875000e+01
933,5.02343750,5.00390625,1.95312500e-02,-347.75000000,-334.00000000,1.37500000e+01
934,4.48828125,4.49218750,3.90625000e-03,-361.25000000,-363.25000000,2.00000000e+00
935,4.07421875,4.06250000,1.17187500e-02,106.43750000,107.43750000,1.00000000e+00
936,5.48437500,5.48437500,0.00000000e+00,93.75000000,101.56250000,7.81250000e+00
937,3.33789062,3.33203125,5.85937500e-03,-61.53125000,-54.68750000,6.84375000e+00
938,5.44531250,5.45312500,7.81250000e-03,-117.18750000,-111.31250000,5.87500000e+00
939,4.95312500,4.95312500,0.00000000e+00,-97.62500000,-101.56250000,3.93750000e+00
940,6.28906250,6.26562500,2.34375000e-02,-33.18750000,-52.71875000,1.95312500e+01
941,3.78320312,3.79296875,9.76562500e-03,133.75000000,138.62500000,4.87500000e+00
942,5.03906250,5.05078125,1.17187500e-02,-29.29687500,-21.48437500,7.81250000e+00
943,3.75195312,3.74414062,7.81250000e-03,-137.75000000,-135.75000000,2.00000000e+00
944,3.24609375,3.20703125,3.90625000e-02,-230.50000000,-249.00000000,1.85000000e+01
945,5.89453125,5.89062500,3.90625000e-03,-25.39062500,-31.25000000,5.85937500e+00
946,5.57031250,5.57421875,3.90625000e-03,23.43750000,25.39062500,1.95312500e+00
947,5.07812500,5.08593750,7.81250000e-03,15.62500000,23.43750000,7.81250000e+00
948,4.41015625,4.39843750,1.17187500e-02,-136.75000000,-136.75000000,0.00000000e+00
949,5.01171875,5.01562500,3.90625000e-03,-263.75000000,-265.50000000,1.75000000e+00
950,3.42578125,3.41210938,1.36718750e-02,-5.85937500,-2.92968750,2.92968750e+00
951,4.23437500,4.21875000,1.56250000e-02,166.00000000,165.00000000,1.00000000e+00
952,5.08593750,5.08203125,3.90625000e-03,-160.12500000,-160.12500000,0.00000000e+00
953,4.23828125,4.25000000,1.17187500e-02,158.25000000,166.00000000,7.75000000e+00
954,3.49414062,3.48828125,5.85937500e-03,-77.12500000,-76.18750000,9.37500000e-01
955,3.54296875,3.51953125,2.34375000e-02,171.87500000,164.00000000,7.87500000e+00
956,4.90625000,4.90234375,3.90625000e-03,355.50000000,345.75000000,9.75000000e+00
957,5.67968750,5.65625000,2.34375000e-02,-324.25000000,-336.00000000,1.17500000e+01
958,5.18750000,5.17968750,7.81250000e-03,-238.25000000,-240.25000000,2.00000000e+00
959,5.29687500,5.28515625,1.17187500e-02,-351.50000000,-361.25000000,9.75000000e+00
960,6.57031250,6.55468750,1.56250000e-02,277.25000000,259.75000000,1.75000000e+01
961,3.44921875,3.44140625,7.81250000e-03,-150.37500000,-154.25000000,3.87500000e+00
962,5.12500000,5.02343750,1.01562500e-01,164.00000000,125.00000000,3.90000000e+01
963,5.01171875,4.99218750,1.95312500e-02,-443.25000000,-453.00000000,9.75000000e+00
964,5.13281250,5.10937500,2.34375000e-02,-386.75000000,-406.25000000,1.95000000e+01
965,5.96093750,5.94531250,1.56250000e-02,171.87500000,158.25000000,1.36250000e+01
966,3.48437500,3.47265625,1.17187500e-02,9.76562500,-1.95312500,1.17187500e+01
967,3.95898438,3.97070312,1.17187500e-02,174.75000000,180.62500000,5.87500000e+00
968,4.61718750,4.60937500,7.81250000e-03,-199.25000000,-181.62500000,1.76250000e+01
969,5.35937500,5.34375000,1.56250000e-02,44.90625000,35.15625000,9.75000000e+00
970,4.51953125,4.51562500,3.90625000e-03,240.25000000,250.00000000,9.75000000e+00
971,3.11718750,3.11718750,0.00000000e+00,117.18750000,121.06250000,3.87500000e+00
972,5.25000000,5.23437500,1.56250000e-02,93.75000000,93.75000000,0.00000000e+00
973,4.50781250,4.50781250,0.00000000e+00,-339.75000000,-343.75000000,4.00000000e+00
974,4.92578125,4.92187500,3.90625000e-03,95.68750000,97.62500000,1.93750000e+00
975,4.08593750,4.08593750,0.00000000e+00,66.37500000,70.31250000,3.93750000e+00
976,8.92968750,8.85937500,7.03125000e-02,-27.34375000,-54.68750000,2.73437500e+01
977,6.57812500,6.58203125,3.90625000e-03,11.71875000,25.39062500,1.36718750e+01
978,2.93359375,2.92382812,9.76562500e-03,-85.93750000,-88.87500000,2.93750000e+00
979,3.04296875,3.03906250,3.90625000e-03,-228.50000000,-224.62500000,3.87500000e+00
980,3.44140625,3.43554688,5.85937500e-03,-200.25000000,-197.25000000,3.00000000e+00
981,3.96093750,3.94140625,1.95312500e-02,-468.75000000,-455.00000000,1.37500000e+01
982,6.51171875,6.51562500,3.90625000e-03,128.87500000,136.75000000,7.87500000e+00
983,5.34375000,5.32031250,2.34375000e-02,42.96875000,42.96875000,0.00000000e+00
984,4.82812500,4.80078125,2.73437500e-02,111.31250000,101.56250000,9.75000000e+00
985,3.72656250,3.72656250,0.00000000e+00,-250.00000000,-246.12500000,3.87500000e+00
986,5.51562500,5.51562500,0.00000000e+00,1.95312500,7.81250000,5.85937500e+00
987,3.39453125,3.37500000,1.95312500e-02,-85.93750000,-84.93750000,1.00000000e+00
988,5.77343750,5.77343750,0.00000000e+00,257.75000000,257.75000000,0.00000000e+00
989,5.02343750,5.03125000,7.81250000e-03,74.18750000,82.00000000,7.81250000e+00
990,5.66406250,5.61718750,4.68750000e-02,-470.75000000,-492.25000000,2.15000000e+01
991,3.51562500,3.52343750,7.81250000e-03,-60.53125000,-64.43750000,3.90625000e+00
992,4.85937500,4.84375000,1.56250000e-02,-15.62500000,-21.48437500,5.85937500e+00
993,4.05078125,4.01562500,3.51562500e-02,5.85937500,-7.81250000,1.36718750e+01
994,3.39843750,3.39062500,7.81250000e-03,-127.93750000,-123.06250000,4.87500000e+00
995,6.24218750,6.25390625,1.17187500e-02,363.25000000,375.00000000,1.17500000e+01
996,5.44531250,5.44921875,3.90625000e-03,-37.09375000,-41.00000000,3.90625000e+00
997,5.02734375,5.03125000,3.90625000e-03,-21.48437500,-19.53125000,1.95312500e+00
998,4.67187500,4.67187500,0.00000000e+00,99.62500000,105.43750000,5.81250000e+00
999,4.90625000,4.89843750,7.81250000e-03,-390.50000000,-394.50000000,4.00000000e+00
1000,3.27343750,3.24804688,2.53906250e-02,16.59375000,12.69531250,3.89843750e+00
1001,3.56640625,3.57617188,9.76562500e-03,-275.50000000,-258.75000000,1.67500000e+01
1002,4.98828125,4.98828125,0.00000000e+00,-76.18750000,-74.18750000,2.00000000e+00
1003,3.87500000,3.88281250,7.81250000e-03,-144.50000000,-144.50000000,0.00000000e+00
1004,3.64257812,3.62695312,1.56250000e-02,120.12500000,112.31250000,7.81250000e+00
1005,3.43750000,3.44140625,3.90625000e-03,112.31250000,119.12500000,6.81250000e+00
1006,4.02343750,4.02343750,0.00000000e+00,-427.75000000,-431.75000000,4.00000000e+00
1007,5.69531250,5.66796875,2.73437500e-02,-48.81250000,-52.71875000,3.90625000e+00
1008,5.35156250,5.35156250,0.00000000e+00,33.18750000,37.09375000,3.90625000e+00
1009,5.80859375,5.79687500,1.17187500e-02,244.12500000,242.12500000,2.00000000e+00
1010,6.39062500,6.37500000,1.56250000e-02,246.12500000,261.75000000,1.56250000e+01
1011,3.34960938,3.35156250,1.95312500e-03,-53.71875000,-47.84375000,5.87500000e+00
1012,4.67187500,4.61718750,5.46875000e-02,-109.37500000,-119.12500000,9.75000000e+00
1013,5.58203125,5.57031250,1.17187500e-02,23.43750000,19.53125000,3.90625000e+00
1014,5.10937500,5.10546875,3.90625000e-03,-250.00000000,-248.00000000,2.00000000e+00
1015,5.92187500,5.91406250,7.81250000e-03,113.25000000,115.25000000,2.00000000e+00
1016,3.48242188,3.48046875,1.95312500e-03,110.37500000,106.43750000,3.93750000e+00
1017,3.66210938,3.63281250,2.92968750e-02,26.35937500,5.85937500,2.05000000e+01
1018,4.70703125,4.70312500,3.90625000e-03,-68.37500000,-74.18750000,5.81250000e+00
1019,5.20312500,5.17968750,2.34375000e-02,-3.90625000,0.00000000,3.90625000e+00
1020,4.09375000,4.10546875,1.17187500e-02,-31.25000000,-13.67187500,1.75781250e+01
1021,2.67382812,2.66796875,5.85937500e-03,-263.75000000,-267.50000000,3.75000000e+00
1022,5.21093750,5.20312500,7.81250000e-03,109.37500000,105.43750000,3.93750000e+00
1023,4.66796875,4.65625000,1.17187500e-02,-29.29687500,-39.06250000,9.76562500e+00
1024,4.92578125,4.91406250,1.17187500e-02,87.87500000,97.62500000,9.75000000e+00
1025,4.06640625,4.08593750,1.95312500e-02,60.53125000,67.37500000,6.84375000e+00
1026,8.25781250,8.23437500,2.34375000e-02,-551.00000000,-562.50000000,1.15000000e+01
1027,5.92578125,5.92968750,3.90625000e-03,-525.50000000,-517.50000000,8.00000000e+00
1028,2.74218750,2.75781250,1.56250000e-02,-269.50000000,-253.87500000,1.56250000e+01
1029,3.13476562,3.11718750,1.75781250e-02,-60.53125000,-68.37500000,7.84375000e+00
1030,3.76171875,3.76953125,7.81250000e-03,144.50000000,142.62500000,1.87500000e+00
1031,4.32812500,4.30468750,2.34375000e-02,-44.90625000,-46.87500000,1.96875000e+00
1032,6.06250000,6.03906250,2.34375000e-02,-148.37500000,-158.25000000,9.87500000e+00
1033,5.47265625,5.47265625,0.00000000e+00,160.12500000,171.87500000,1.17500000e+01
1034,4.85937500,4.84375000,1.56250000e-02,121.06250000,117.18750000,3.87500000e+00
1035,3.80859375,3.80273438,5.85937500e-03,-78.12500000,-67.37500000,1.07500000e+01
1036,5.15625000,5.13281250,2.34375000e-02,-316.50000000,-336.00000000,1.95000000e+01
1037,3.37304688,3.38476562,1.17187500e-02,15.62500000,26.35937500,1.07343750e+01
1038,5.33593750,5.32031250,1.56250000e-02,-74.18750000,-72.25000000,1.93750000e+00
1039,4.76171875,4.75000000,1.17187500e-02,-9.76562500,-19.53125000,9.76562500e+00
1040,5.89062500,5.85937500,3.12500000e-02,-298.75000000,-308.50000000,9.75000000e+00
1041,3.59375000,3.60937500,1.56250000e-02,9.76562500,13.67187500,3.90625000e+00
1042,5.01562500,5.00781250,7.81250000e-03,78.12500000,66.37500000,1.17500000e+01
1043,3.83984375,3.83203125,7.81250000e-03,9.76562500,17.57812500,7.81250000e+00
1044,3.45312500,3.41210938,4.10156250e-02,92.75000000,61.53125000,3.12187500e+01
1045,6.10546875,6.10937500,3.90625000e-03,291.00000000,283.25000000,7.75000000e+00
1046,5.37500000,5.35156250,2.34375000e-02,11.71875000,5.85937500,5.85937500e+00
1047,4.88281250,4.90625000,2.34375000e-02,-85.93750000,-70.31250000,1.56250000e+01
1048,4.89453125,4.89062500,3.90625000e-03,222.62500000,222.62500000,0.00000000e+00
1049,4.94531250,4.95312500,7.81250000e-03,1.95312500,15.62500000,1.36718750e+01
1050,3.40625000,3.39062500,1.56250000e-02,135.75000000,132.75000000,3.00000000e+00
1051,3.94140625,3.91406250,2.73437500e-02,265.50000000,262.75000000,2.75000000e+00
1052,4.97656250,4.97656250,0.00000000e+00,-56.62500000,-54.68750000,1.93750000e+00
1053,3.89843750,3.91210938,1.36718750e-02,-82.00000000,-75.18750000,6.81250000e+00
1054,3.99218750,3.98437500,7.81250000e-03,441.50000000,439.50000000,2.00000000e+00
1055,3.45703125,3.44140625,1.56250000e-02,-20.50000000,-28.31250000,7.81250000e+00
1056,4.23828125,4.26562500,2.73437500e-02,-173.87500000,-168.00000000,5.87500000e+00
1057,5.25390625,5.21093750,4.29687500e-02,-377.00000000,-394.50000000,1.75000000e+01
1058,5.28515625,5.27343750,1.17187500e-02,-21.48437500,-23.43750000,1.95312500e+00
1059,5.44531250,5.44531250,0.00000000e+00,-113.25000000,-125.00000000,1.17500000e+01
1060,5.78125000,5.75000000,3.12500000e-02,-105.43750000,-113.25000000,7.81250000e+00
1061,3.03125000,3.02343750,7.81250000e-03,-539.00000000,-551.00000000,1.20000000e+01
1062,4.84375000,4.82812500,1.56250000e-02,406.25000000,406.25000000,0.00000000e+00
1063,5.66796875,5.66015625,7.81250000e-03,138.62500000,130.87500000,7.75000000e+00
1064,5.48046875,5.50000000,1.95312500e-02,-15.62500000,-23.43750000,7.81250000e+00
1065,5.94531250,5.92968750,1.56250000e-02,164.00000000,173.87500000,9.87500000e+00
1066,3.63085938,3.64062500,9.76562500e-03,335.00000000,339.75000000,4.75000000e+00
1067,3.71093750,3.72656250,1.56250000e-02,43.93750000,46.87500000,2.93750000e+00
1068,4.82812500,4.80859375,1.95312500e-02,265.50000000,261.75000000,3.75000000e+00
1069,5.00390625,5.01953125,1.56250000e-02,-195.25000000,-183.62500000,1.16250000e+01
1070,3.81250000,3.80468750,7.81250000e-03,-210.87500000,-218.75000000,7.87500000e+00
1071,2.91210938,2.91601562,3.90625000e-03,58.59375000,59.56250000,9.68750000e-01
1072,5.28125000,5.28515625,3.90625000e-03,203.12500000,212.87500000,9.75000000e+00
1073,4.65625000,4.66015625,3.90625000e-03,115.25000000,119.12500000,3.87500000e+00
1074,4.83984375,4.82031250,1.95312500e-02,123.06250000,121.06250000,2.00000000e+00
1075,4.15625000,4.16406250,7.81250000e-03,159.12500000,158.25000000,8.75000000e-01
1076,8.91406250,8.90625000,7.81250000e-03,168.00000000,179.62500000,1.16250000e+01
1077,6.18750000,6.19140625,3.90625000e-03,-103.50000000,-87.87500000,1.56250000e+01
1078,2.65039062,2.65625000,5.85937500e-03,-235.37500000,-234.37500000,1.00000000e+00
1079,3.31835938,3.31835938,0.00000000e+00,134.75000000,137.75000000,3.00000000e+00
1080,3.46289062,3.44726562,1.56250000e-02,-280.25000000,-299.75000000,1.95000000e+01
1081,4.61328125,4.58593750,2.73437500e-02,212.87500000,222.62500000,9.75000000e+00
1082,6.49609375,6.48828125,7.81250000e-03,330.00000000,332.00000000,2.00000000e+00
1083,5.17968750,5.17578125,3.90625000e-03,-58.59375000,-64.43750000,5.84375000e+00
1084,4.50781250,4.50781250,0.00000000e+00,-85.93750000,-82.00000000,3.93750000e+00
1085,3.97265625,3.96875000,3.90625000e-03,134.75000000,126.00000000,8.75000000e+00
1086,5.44140625,5.42968750,1.17187500e-02,76.18750000,78.12500000,1.93750000e+00
1087,3.01562500,3.01953125,3.90625000e-03,-160.12500000,-165.00000000,4.87500000e+00
1088,5.33593750,5.31640625,1.95312500e-02,80.06250000,85.93750000,5.87500000e+00
1089,4.83593750,4.83593750,0.00000000e+00,87.87500000,84.00000000,3.87500000e+00
1090,6.05468750,6.01953125,3.51562500e-02,7.81250000,-1.95312500,9.76562500e+00
1091,3.49609375,3.51562500,1.95312500e-02,1.95312500,0.97656250,9.76562500e-01
1092,4.82031250,4.82421875,3.90625000e-03,-23.43750000,-25.39062500,1.95312500e+00
1093,3.33398438,3.31640625,1.75781250e-02,-462.00000000,-455.00000000,7.00000000e+00
1094,3.42578125,3.41601562,9.76562500e-03,97.62500000,92.75000000,4.87500000e+00
1095,6.03906250,6.06250000,2.34375000e-02,191.37500000,210.87500000,1.95000000e+01
1096,5.31640625,5.30078125,1.56250000e-02,84.00000000,76.18750000,7.81250000e+00
1097,5.22265625,5.22265625,0.00000000e+00,136.75000000,142.62500000,5.87500000e+00
1098,4.42578125,4.40625000,1.95312500e-02,-146.50000000,-158.25000000,1.17500000e+01
1099,5.14843750,5.10937500,3.90625000e-02,228.50000000,199.25000000,2.92500000e+01
1100,3.20703125,3.20898438,1.95312500e-03,-48.81250000,-44.90625000,3.90625000e+00
1101,3.62695312,3.63671875,9.76562500e-03,-18.54687500,5.85937500,2.44062500e+01
1102,4.58593750,4.58593750,0.00000000e+00,-414.00000000,-414.00000000,0.00000000e+00
1103,4.14843750,4.16406250,1.56250000e-02,157.25000000,148.37500000,8.87500000e+00
1104,3.50390625,3.50390625,0.00000000e+00,19.53125000,21.48437500,1.95312500e+00
1105,3.37890625,3.38867188,9.76562500e-03,0.00000000,10.74218750,1.07421875e+01
1106,4.28125000,4.33593750,5.46875000e-02,-89.81250000,-66.37500000,2.34375000e+01
1107,5.51171875,5.48437500,2.73437500e-02,-160.12500000,-179.62500000,1.95000000e+01
1108,4.99218750,4.98828125,3.90625000e-03,-226.50000000,-232.37500000,5.87500000e+00
1109,5.24218750,5.23046875,1.17187500e-02,-72.25000000,-80.06250000,7.81250000e+00
1110,5.89843750,5.87500000,2.34375000e-02,-240.25000000,-242.12500000,1.87500000e+00
1111,3.36132812,3.37890625,1.75781250e-02,55.65625000,64.43750000,8.78125000e+00
1112,4.58593750,4.59765625,1.17187500e-02,-168.00000000,-150.37500000,1.76250000e+01
1113,5.32421875,5.32812500,3.90625000e-03,-5.85937500,-19.53125000,1.36718750e+01
1114,5.06250000,5.07421875,1.17187500e-02,-187.50000000,-181.62500000,5.87500000e+00
1115,5.56250000,5.54687500,1.56250000e-02,-250.00000000,-246.12500000,3.87500000e+00
1116,3.15039062,3.15429688,3.90625000e-03,-38.09375000,-42.00000000,3.90625000e+00
1117,3.55468750,3.56640625,1.17187500e-02,-37.09375000,-33.18750000,3.90625000e+00
1118,4.66015625,4.66406250,3.90625000e-03,25.39062500,27.34375000,1.95312500e+00
1119,5.06250000,5.06640625,3.90625000e-03,-64.43750000,-62.50000000,1.93750000e+00
1120,4.07031250,4.06640625,3.90625000e-03,64.43750000,56.62500000,7.81250000e+00
1121,2.78515625,2.77929688,5.85937500e-03,-102.56250000,-110.37500000,7.81250000e+00
1122,5.03125000,5.02343750,7.81250000e-03,109.37500000,117.18750000,7.81250000e+00
1123,4.59375000,4.59765625,3.90625000e-03,-93.75000000,-91.81250000,1.93750000e+00
1124,4.54296875,4.53125000,1.17187500e-02,-105.43750000,-97.62500000,7.81250000e+00
1125,3.85156250,3.86718750,1.56250000e-02,-103.50000000,-93.75000000,9.75000000e+00
1126,7.96093750,7.94531250,1.56250000e-02,-371.00000000,-382.75000000,1.17500000e+01
1127,6.62109375,6.61718750,3.90625000e-03,216.75000000,218.75000000,2.00000000e+00
1128,3.05078125,3.05859375,7.81250000e-03,150.37500000,153.37500000,3.00000000e+00
1129,3.23046875,3.23828125,7.81250000e-03,23.43750000,25.39062500,1.95312500e+00
1130,3.88085938,3.87890625,1.95312500e-03,328.00000000,323.25000000,4.75000000e+00
1131,4.54687500,4.51953125,2.73437500e-02,230.50000000,226.50000000,4.00000000e+00
1132,5.89843750,5.86718750,3.12500000e-02,-89.81250000,-103.50000000,1.36875000e+01
1133,5.39453125,5.37109375,2.34375000e-02,169.87500000,150.37500000,1.95000000e+01
1134,4.85937500,4.85546875,3.90625000e-03,185.50000000,183.62500000,1.87500000e+00
1135,3.90625000,3.91406250,7.81250000e-03,71.31250000,76.18750000,4.87500000e+00
1136,5.36718750,5.37500000,7.81250000e-03,56.62500000,70.31250000,1.36875000e+01
1137,3.47265625,3.48046875,7.81250000e-03,134.75000000,131.87500000,2.87500000e+00
1138,5.37500000,5.34375000,3.12500000e-02,-19.53125000,-27.34375000,7.81250000e+00
1139,5.25000000,5.24218750,7.81250000e-03,445.25000000,439.50000000,5.75000000e+00
1140,6.01562500,5.99218750,2.34375000e-02,-3.90625000,-11.71875000,7.81250000e+00
1141,3.63867188,3.65039062,1.17187500e-02,105.43750000,94.75000000,1.06875000e+01
1142,4.95312500,4.96093750,7.81250000e-03,19.53125000,27.34375000,7.81250000e+00
1143,3.64062500,3.64062500,0.00000000e+00,-162.12500000,-156.25000000,5.87500000e+00
1144,2.92773438,2.93750000,9.76562500e-03,-381.75000000,-371.00000000,1.07500000e+01
1145,5.84375000,5.85937500,1.56250000e-02,70.31250000,78.12500000,7.81250000e+00
1146,4.93359375,4.92187500,1.17187500e-02,-246.12500000,-255.87500000,9.75000000e+00
1147,4.69531250,4.69921875,3.90625000e-03,-293.00000000,-291.00000000,2.00000000e+00
1148,4.63671875,4.62890625,7.81250000e-03,48.81250000,52.71875000,3.90625000e+00
1149,5.09375000,5.09765625,3.90625000e-03,218.75000000,205.12500000,1.36250000e+01
1150,3.24414062,3.23632812,7.81250000e-03,-10.74218750,-18.54687500,7.80468750e+00
