step,baseline_loss,flat_buffer_loss,loss_diff,baseline_grad,flat_buffer_grad,grad_diff
1770,2.43164062,2.42382812,7.81250000e-03,-49.81250000,-49.81250000,0.00000000e+00
1771,1.80468750,1.80664062,1.95312500e-03,-62.50000000,-69.31250000,6.81250000e+00
1772,4.32812500,4.41015625,8.20312500e-02,140.62500000,119.12500000,2.15000000e+01
1773,3.61718750,3.63867188,2.14843750e-02,-36.12500000,-36.12500000,0.00000000e+00
1774,4.14062500,4.14843750,7.81250000e-03,109.37500000,99.62500000,9.75000000e+00
1775,3.27734375,3.23046875,4.68750000e-02,421.75000000,400.50000000,2.12500000e+01
1776,7.24218750,7.14062500,1.01562500e-01,-283.25000000,-341.75000000,5.85000000e+01
1777,5.64843750,5.75390625,1.05468750e-01,-33.18750000,-15.62500000,1.75625000e+01
1778,2.29687500,2.30859375,1.17187500e-02,-5.85937500,0.00000000,5.85937500e+00
1779,2.85156250,2.86328125,1.17187500e-02,285.25000000,289.00000000,3.75000000e+00
1780,2.53125000,2.50390625,2.73437500e-02,29.29687500,21.48437500,7.81250000e+00
1781,3.15625000,3.17578125,1.95312500e-02,-340.75000000,-343.75000000,3.00000000e+00
1782,6.08984375,6.14062500,5.07812500e-02,23.43750000,23.43750000,0.00000000e+00
1783,3.96484375,3.98632812,2.14843750e-02,-103.50000000,-102.56250000,9.37500000e-01
1784,4.89843750,4.96093750,6.25000000e-02,154.25000000,156.25000000,2.00000000e+00
1785,3.42187500,3.45312500,3.12500000e-02,88.87500000,91.81250000,2.93750000e+00
1786,5.39062500,5.41796875,2.73437500e-02,25.39062500,3.90625000,2.14843750e+01
1787,2.50390625,2.51562500,1.17187500e-02,-138.62500000,-124.00000000,1.46250000e+01
1788,5.98437500,6.06250000,7.81250000e-02,121.06250000,121.06250000,0.00000000e+00
1789,4.21875000,4.24218750,2.34375000e-02,7.81250000,-13.67187500,2.14843750e+01
1790,5.40625000,5.51562500,1.09375000e-01,39.06250000,35.15625000,3.90625000e+00
1791,2.61718750,2.59765625,1.95312500e-02,-84.93750000,-74.18750000,1.07500000e+01
1792,4.00781250,4.04687500,3.90625000e-02,-130.87500000,-140.62500000,9.75000000e+00
1793,3.82226562,3.88281250,6.05468750e-02,303.75000000,305.75000000,2.00000000e+00
1794,2.83593750,2.81250000,2.34375000e-02,14.64843750,9.76562500,4.88281250e+00
1795,3.68554688,3.72656250,4.10156250e-02,-10.74218750,-13.67187500,2.92968750e+00
1796,5.00000000,5.08203125,8.20312500e-02,210.87500000,222.62500000,1.17500000e+01
1797,4.73437500,4.79296875,5.85937500e-02,21.48437500,19.53125000,1.95312500e+00
1798,3.40625000,3.44921875,4.29687500e-02,-216.75000000,-210.00000000,6.75000000e+00
1799,4.83984375,4.85156250,1.17187500e-02,93.75000000,93.75000000,0.00000000e+00
1800,2.77343750,2.71484375,5.85937500e-02,36.12500000,33.18750000,2.93750000e+00
1801,2.76562500,2.74218750,2.34375000e-02,187.50000000,201.12500000,1.36250000e+01
1802,3.93359375,4.00000000,6.64062500e-02,140.62500000,144.50000000,3.87500000e+00
1803,2.76171875,2.74218750,1.95312500e-02,-101.56250000,-104.50000000,2.93750000e+00
1804,2.37500000,2.35937500,1.56250000e-02,63.46875000,65.43750000,1.96875000e+00
1805,2.28515625,2.26953125,1.56250000e-02,-82.00000000,-84.00000000,2.00000000e+00
1806,3.11718750,3.12109375,3.90625000e-03,-189.50000000,-187.50000000,2.00000000e+00
1807,5.09375000,5.11718750,2.34375000e-02,-3.90625000,0.00000000,3.90625000e+00
1808,3.66015625,3.71679688,5.66406250e-02,-32.21875000,-34.18750000,1.96875000e+00
1809,4.37890625,4.45703125,7.81250000e-02,-1.95312500,11.71875000,1.36718750e+01
1810,5.98437500,5.99609375,1.17187500e-02,128.87500000,123.06250000,5.81250000e+00
1811,2.80664062,2.83203125,2.53906250e-02,-80.06250000,-64.43750000,1.56250000e+01
1812,3.33984375,3.32421875,1.56250000e-02,-468.75000000,-439.50000000,2.92500000e+01
1813,4.27734375,4.28906250,1.17187500e-02,155.25000000,156.25000000,1.00000000e+00
1814,4.30078125,4.27734375,2.34375000e-02,142.62500000,152.37500000,9.75000000e+00
1815,5.19921875,5.30468750,1.05468750e-01,-44.90625000,-31.25000000,1.36562500e+01
1816,2.38085938,2.32421875,5.66406250e-02,-22.45312500,-27.34375000,4.89062500e+00
1817,2.46093750,2.42773438,3.32031250e-02,203.12500000,190.37500000,1.27500000e+01
1818,3.58984375,3.58593750,3.90625000e-03,-216.75000000,-220.75000000,4.00000000e+00
1819,4.21484375,4.25000000,3.51562500e-02,60.53125000,62.50000000,1.96875000e+00
1820,2.27343750,2.26953125,3.90625000e-03,-281.25000000,-271.50000000,9.75000000e+00
1821,1.94921875,1.94042969,8.78906250e-03,75.18750000,62.00000000,1.31875000e+01
1822,4.16015625,4.26171875,1.01562500e-01,39.06250000,37.09375000,1.96875000e+00
1823,3.77343750,3.81445312,4.10156250e-02,179.62500000,192.37500000,1.27500000e+01
1824,4.25000000,4.24218750,7.81250000e-03,257.75000000,242.12500000,1.56250000e+01
1825,2.74414062,2.71484375,2.92968750e-02,-67.37500000,-67.37500000,0.00000000e+00
1826,7.37109375,7.35937500,1.17187500e-02,5.85937500,11.71875000,5.85937500e+00
1827,5.53515625,5.64843750,1.13281250e-01,-48.81250000,-42.96875000,5.84375000e+00
1828,2.32812500,2.32226562,5.85937500e-03,39.06250000,33.18750000,5.87500000e+00
1829,2.58593750,2.60156250,1.56250000e-02,-9.76562500,5.85937500,1.56250000e+01
1830,2.60156250,2.59570312,5.85937500e-03,128.87500000,135.75000000,6.87500000e+00
1831,3.35742188,3.39648438,3.90625000e-02,-49.81250000,-57.62500000,7.81250000e+00
1832,6.10546875,6.17187500,6.64062500e-02,150.37500000,140.62500000,9.75000000e+00
1833,3.98437500,4.00390625,1.95312500e-02,-70.31250000,-72.25000000,1.93750000e+00
1834,4.64062500,4.71875000,7.81250000e-02,-66.37500000,-42.96875000,2.34062500e+01
1835,3.42382812,3.45312500,2.92968750e-02,176.75000000,169.87500000,6.87500000e+00
1836,5.34375000,5.42187500,7.81250000e-02,89.81250000,93.75000000,3.93750000e+00
1837,2.80859375,2.79101562,1.75781250e-02,165.00000000,164.00000000,1.00000000e+00
1838,5.88281250,5.96875000,8.59375000e-02,97.62500000,101.56250000,3.93750000e+00
1839,4.51562500,4.57812500,6.25000000e-02,367.25000000,367.25000000,0.00000000e+00
1840,5.48437500,5.58593750,1.01562500e-01,195.25000000,175.75000000,1.95000000e+01
1841,2.64453125,2.58593750,5.85937500e-02,-26.35937500,-44.90625000,1.85468750e+01
1842,4.10156250,4.16015625,5.85937500e-02,39.06250000,41.00000000,1.93750000e+00
1843,3.53515625,3.58789062,5.27343750e-02,70.31250000,60.53125000,9.78125000e+00
1844,2.89453125,2.90429688,9.76562500e-03,46.87500000,57.62500000,1.07500000e+01
1845,3.66601562,3.70312500,3.71093750e-02,-33.18750000,-33.18750000,0.00000000e+00
1846,4.94140625,4.97265625,3.12500000e-02,222.62500000,199.25000000,2.33750000e+01
1847,4.80078125,4.87890625,7.81250000e-02,166.00000000,162.12500000,3.87500000e+00
1848,3.75390625,3.80859375,5.46875000e-02,100.56250000,110.37500000,9.81250000e+00
1849,4.67578125,4.70312500,2.73437500e-02,-5.85937500,1.95312500,7.81250000e+00
1850,2.91796875,2.87500000,4.29687500e-02,154.25000000,152.37500000,1.87500000e+00
1851,2.46093750,2.41406250,4.68750000e-02,-33.18750000,-42.96875000,9.78125000e+00
1852,3.82226562,3.85937500,3.71093750e-02,84.93750000,74.18750000,1.07500000e+01
1853,2.99218750,2.97460938,1.75781250e-02,95.68750000,101.56250000,5.87500000e+00
1854,2.28710938,2.26562500,2.14843750e-02,18.54687500,23.43750000,4.89062500e+00
1855,2.65820312,2.64453125,1.36718750e-02,291.00000000,291.00000000,0.00000000e+00
1856,3.28515625,3.28906250,3.90625000e-03,50.78125000,62.50000000,1.17187500e+01
1857,4.97656250,4.98437500,7.81250000e-03,50.78125000,42.96875000,7.81250000e+00
1858,3.57031250,3.65234375,8.20312500e-02,-44.90625000,-34.18750000,1.07187500e+01
1859,4.26953125,4.33984375,7.03125000e-02,-87.87500000,-80.06250000,7.81250000e+00
1860,6.06640625,6.09375000,2.73437500e-02,240.25000000,230.50000000,9.75000000e+00
1861,2.85351562,2.84375000,9.76562500e-03,-0.97656250,-10.74218750,9.76562500e+00
1862,3.91796875,3.89257812,2.53906250e-02,275.50000000,299.75000000,2.42500000e+01
1863,3.94531250,3.95117188,5.85937500e-03,-183.62500000,-184.62500000,1.00000000e+00
1864,4.12500000,4.07031250,5.46875000e-02,15.62500000,-5.85937500,2.14843750e+01
1865,5.25781250,5.32421875,6.64062500e-02,103.50000000,84.00000000,1.95000000e+01
1866,2.57421875,2.50781250,6.64062500e-02,253.87500000,236.37500000,1.75000000e+01
1867,2.21484375,2.20117188,1.36718750e-02,7.81250000,13.67187500,5.85937500e+00
1868,3.85937500,3.86523438,5.85937500e-03,43.93750000,50.78125000,6.84375000e+00
1869,4.01562500,4.06250000,4.68750000e-02,-72.25000000,-60.53125000,1.17187500e+01
1870,2.61328125,2.58007812,3.32031250e-02,203.12500000,189.50000000,1.36250000e+01
1871,1.57031250,1.57812500,7.81250000e-03,-236.37500000,-235.37500000,1.00000000e+00
1872,4.10937500,4.19921875,8.98437500e-02,72.25000000,70.31250000,1.93750000e+00
1873,3.52734375,3.54882812,2.14843750e-02,-30.26562500,-38.09375000,7.82812500e+00
1874,4.09375000,4.08593750,7.81250000e-03,103.50000000,97.62500000,5.87500000e+00
1875,3.08984375,3.06054688,2.92968750e-02,347.75000000,339.75000000,8.00000000e+00
1876,7.76562500,7.74218750,2.34375000e-02,289.00000000,295.00000000,6.00000000e+00
1877,5.58984375,5.66406250,7.42187500e-02,33.18750000,17.57812500,1.56093750e+01
1878,2.19140625,2.20117188,9.76562500e-03,-25.39062500,-25.39062500,0.00000000e+00
1879,2.50390625,2.50000000,3.90625000e-03,7.81250000,0.97656250,6.83593750e+00
1880,2.44921875,2.44140625,7.81250000e-03,44.90625000,55.65625000,1.07500000e+01
1881,3.42578125,3.45312500,2.73437500e-02,126.93750000,116.18750000,1.07500000e+01
1882,6.51562500,6.57812500,6.25000000e-02,543.00000000,535.00000000,8.00000000e+00
1883,4.12500000,4.13281250,7.81250000e-03,160.12500000,142.62500000,1.75000000e+01
1884,4.51171875,4.56250000,5.07812500e-02,-123.06250000,-117.18750000,5.87500000e+00
1885,3.09179688,3.10546875,1.36718750e-02,-73.25000000,-85.93750000,1.26875000e+01
1886,5.20312500,5.22656250,2.34375000e-02,0.00000000,-27.34375000,2.73437500e+01
1887,2.55468750,2.54687500,7.81250000e-03,84.00000000,85.93750000,1.93750000e+00
1888,5.55468750,5.62109375,6.64062500e-02,-193.37500000,-191.37500000,2.00000000e+00
1889,4.25781250,4.33984375,8.20312500e-02,230.50000000,248.00000000,1.75000000e+01
1890,5.13281250,5.24218750,1.09375000e-01,-119.12500000,-113.25000000,5.87500000e+00
1891,2.50781250,2.46679688,4.10156250e-02,-126.93750000,-138.62500000,1.16875000e+01
1892,4.23437500,4.25390625,1.95312500e-02,277.25000000,258.75000000,1.85000000e+01
1893,3.39843750,3.43359375,3.51562500e-02,17.57812500,3.90625000,1.36718750e+01
1894,2.78906250,2.78515625,3.90625000e-03,108.37500000,110.37500000,2.00000000e+00
1895,3.54687500,3.58984375,4.29687500e-02,-57.62500000,-51.75000000,5.87500000e+00
1896,4.75390625,4.82421875,7.03125000e-02,119.12500000,123.06250000,3.93750000e+00
1897,4.41406250,4.46875000,5.46875000e-02,-173.87500000,-183.62500000,9.75000000e+00
1898,3.71484375,3.72851562,1.36718750e-02,146.50000000,124.00000000,2.25000000e+01
1899,4.65625000,4.66406250,7.81250000e-03,42.96875000,46.87500000,3.90625000e+00
1900,2.68750000,2.64062500,4.68750000e-02,11.71875000,21.48437500,9.76562500e+00
1901,2.37109375,2.33984375,3.12500000e-02,-13.67187500,-5.85937500,7.81250000e+00
1902,3.98632812,4.01562500,2.92968750e-02,203.12500000,195.25000000,7.87500000e+00
1903,2.82421875,2.80664062,1.75781250e-02,72.25000000,68.37500000,3.87500000e+00
1904,2.29296875,2.26953125,2.34375000e-02,113.25000000,113.25000000,0.00000000e+00
1905,2.36718750,2.36718750,0.00000000e+00,14.64843750,21.48437500,6.83593750e+00
1906,3.11328125,3.10156250,1.17187500e-02,-11.71875000,-13.67187500,1.95312500e+00
1907,4.60937500,4.65625000,4.68750000e-02,-279.25000000,-261.75000000,1.75000000e+01
1908,3.40625000,3.47265625,6.64062500e-02,-126.93750000,-126.93750000,0.00000000e+00
1909,4.45312500,4.51171875,5.85937500e-02,158.25000000,166.00000000,7.75000000e+00
1910,5.78906250,5.80468750,1.56250000e-02,62.50000000,62.50000000,0.00000000e+00
1911,3.02929688,3.01562500,1.36718750e-02,270.50000000,258.75000000,1.17500000e+01
1912,3.53125000,3.48437500,4.68750000e-02,-21.48437500,-1.95312500,1.95312500e+01
1913,4.14062500,4.15234375,1.17187500e-02,101.56250000,93.75000000,7.81250000e+00
1914,4.11328125,4.07812500,3.51562500e-02,71.31250000,74.18750000,2.87500000e+00
1915,5.00000000,5.10156250,1.01562500e-01,-93.75000000,-82.00000000,1.17500000e+01
1916,2.10742188,2.06640625,4.10156250e-02,-140.62500000,-142.62500000,2.00000000e+00
1917,2.09179688,2.08593750,5.85937500e-03,-22.45312500,-20.50000000,1.95312500e+00
1918,3.71484375,3.71484375,0.00000000e+00,-55.65625000,-52.71875000,2.93750000e+00
1919,4.27343750,4.29296875,1.95312500e-02,179.62500000,173.87500000,5.75000000e+00
1920,2.40429688,2.38085938,2.34375000e-02,-2.92968750,-7.81250000,4.88281250e+00
1921,1.61425781,1.60351562,1.07421875e-02,-188.00000000,-207.00000000,1.90000000e+01
1922,4.09375000,4.18750000,9.37500000e-02,66.37500000,56.62500000,9.75000000e+00
1923,3.51757812,3.53125000,1.36718750e-02,12.69531250,3.90625000,8.78906250e+00
1924,3.82031250,3.81835938,1.95312500e-03,-97.62500000,-110.37500000,1.27500000e+01
1925,2.80078125,2.76562500,3.51562500e-02,113.25000000,107.43750000,5.81250000e+00
1926,6.77734375,6.79687500,1.95312500e-02,-549.00000000,-535.00000000,1.40000000e+01
1927,5.41406250,5.51562500,1.01562500e-01,-7.81250000,0.00000000,7.81250000e+00
1928,2.38671875,2.39062500,3.90625000e-03,223.12500000,218.75000000,4.37500000e+00
1929,2.42578125,2.43359375,7.81250000e-03,-42.96875000,-41.00000000,1.96875000e+00
1930,2.29687500,2.28515625,1.17187500e-02,-10.74218750,-9.76562500,9.76562500e-01
1931,3.33007812,3.37304688,4.29687500e-02,126.00000000,131.87500000,5.87500000e+00
1932,5.83593750,5.90625000,7.03125000e-02,-39.06250000,-25.39062500,1.36718750e+01
1933,3.99218750,4.00781250,1.56250000e-02,88.87500000,93.75000000,4.87500000e+00
1934,4.49609375,4.55859375,6.25000000e-02,-85.93750000,-84.00000000,1.93750000e+00
1935,3.08007812,3.10156250,2.14843750e-02,-50.78125000,-47.84375000,2.93750000e+00
1936,5.15234375,5.21093750,5.85937500e-02,-76.18750000,-62.50000000,1.36875000e+01
1937,2.55468750,2.57031250,1.56250000e-02,103.50000000,119.12500000,1.56250000e+01
1938,5.62890625,5.68750000,5.85937500e-02,-74.18750000,-84.00000000,9.81250000e+00
1939,3.72851562,3.77343750,4.49218750e-02,-272.50000000,-277.25000000,4.75000000e+00
1940,5.31250000,5.42968750,1.17187500e-01,117.18750000,125.00000000,7.81250000e+00
1941,2.75000000,2.72070312,2.92968750e-02,189.50000000,177.75000000,1.17500000e+01
1942,4.00781250,4.04687500,3.90625000e-02,42.96875000,45.90625000,2.93750000e+00
1943,3.39843750,3.46093750,6.25000000e-02,74.18750000,83.00000000,8.81250000e+00
1944,2.60156250,2.57421875,2.73437500e-02,-93.75000000,-106.43750000,1.26875000e+01
1945,3.35937500,3.38867188,2.92968750e-02,-173.87500000,-180.62500000,6.75000000e+00
1946,4.46093750,4.57031250,1.09375000e-01,-41.00000000,-11.71875000,2.92812500e+01
1947,4.53125000,4.58203125,5.07812500e-02,-19.53125000,-23.43750000,3.90625000e+00
1948,3.47070312,3.51171875,4.10156250e-02,-12.69531250,-22.45312500,9.75781250e+00
1949,4.57031250,4.56640625,3.90625000e-03,-31.25000000,-56.62500000,2.53750000e+01
1950,2.39843750,2.34570312,5.27343750e-02,-205.12500000,-217.75000000,1.26250000e+01
1951,2.40429688,2.38281250,2.14843750e-02,70.31250000,75.18750000,4.87500000e+00
1952,3.46484375,3.50390625,3.90625000e-02,-189.50000000,-197.25000000,7.75000000e+00
1953,2.69531250,2.66796875,2.73437500e-02,-23.43750000,-42.96875000,1.95312500e+01
1954,1.94531250,1.93945312,5.85937500e-03,-164.00000000,-151.37500000,1.26250000e+01
1955,2.29296875,2.30273438,9.76562500e-03,2.92968750,4.88281250,1.95312500e+00
1956,2.91015625,2.92968750,1.95312500e-02,-167.00000000,-156.25000000,1.07500000e+01
1957,4.77734375,4.80468750,2.73437500e-02,-70.31250000,-70.31250000,0.00000000e+00
1958,3.36914062,3.43359375,6.44531250e-02,-102.56250000,-99.62500000,2.93750000e+00
1959,4.48437500,4.51953125,3.51562500e-02,253.87500000,244.12500000,9.75000000e+00
1960,5.81250000,5.83593750,2.34375000e-02,105.43750000,93.75000000,1.16875000e+01
1961,2.51171875,2.51171875,0.00000000e+00,-218.75000000,-234.37500000,1.56250000e+01
1962,3.16406250,3.14062500,2.34375000e-02,-358.50000000,-345.75000000,1.27500000e+01
1963,3.79687500,3.80273438,5.85937500e-03,-175.75000000,-184.62500000,8.87500000e+00
1964,3.78710938,3.78125000,5.85937500e-03,-159.12500000,-148.37500000,1.07500000e+01
1965,4.86718750,4.96875000,1.01562500e-01,-201.12500000,-203.12500000,2.00000000e+00
1966,1.87500000,1.85058594,2.44140625e-02,-361.25000000,-346.25000000,1.50000000e+01
1967,2.04296875,2.02734375,1.56250000e-02,-14.64843750,-16.59375000,1.94531250e+00
1968,3.56250000,3.56835938,5.85937500e-03,-86.93750000,-90.81250000,3.87500000e+00
1969,4.06250000,4.10156250,3.90625000e-02,78.12500000,73.25000000,4.87500000e+00
1970,2.56640625,2.55468750,1.17187500e-02,262.75000000,261.75000000,1.00000000e+00
1971,1.57812500,1.59179688,1.36718750e-02,-129.87500000,-127.43750000,2.43750000e+00
1972,3.98046875,4.07421875,9.37500000e-02,-21.48437500,-13.67187500,7.81250000e+00
1973,3.52539062,3.54101562,1.56250000e-02,55.65625000,41.00000000,1.46562500e+01
1974,3.69531250,3.73046875,3.51562500e-02,-177.75000000,-150.37500000,2.73750000e+01
1975,2.46484375,2.45312500,1.17187500e-02,-65.43750000,-62.50000000,2.93750000e+00
1976,6.89062500,6.89062500,0.00000000e+00,-357.50000000,-324.25000000,3.32500000e+01
1977,5.69531250,5.81640625,1.21093750e-01,300.75000000,310.50000000,9.75000000e+00
1978,1.95703125,1.98242188,2.53906250e-02,-170.87500000,-164.00000000,6.87500000e+00
1979,2.53710938,2.55468750,1.75781250e-02,75.18750000,68.37500000,6.81250000e+00
1980,2.27148438,2.25390625,1.75781250e-02,26.35937500,35.15625000,8.79687500e+00
1981,3.09960938,3.16796875,6.83593750e-02,-70.31250000,-48.81250000,2.15000000e+01
1982,5.77343750,5.85156250,7.81250000e-02,29.29687500,33.18750000,3.89062500e+00
1983,3.72656250,3.73437500,7.81250000e-03,-126.93750000,-124.00000000,2.93750000e+00
1984,4.81250000,4.84375000,3.12500000e-02,289.00000000,277.25000000,1.17500000e+01
1985,3.29296875,3.33203125,3.90625000e-02,252.00000000,263.75000000,1.17500000e+01
1986,5.17968750,5.21484375,3.51562500e-02,72.25000000,58.59375000,1.36562500e+01
1987,2.48632812,2.48046875,5.85937500e-03,99.62500000,99.62500000,0.00000000e+00
1988,5.63281250,5.69531250,6.25000000e-02,41.00000000,33.18750000,7.81250000e+00
1989,3.78125000,3.84179688,6.05468750e-02,-38.09375000,-32.21875000,5.87500000e+00
1990,4.86328125,4.96875000,1.05468750e-01,-248.00000000,-257.75000000,9.75000000e+00
1991,2.36914062,2.33789062,3.12500000e-02,-137.75000000,-159.12500000,2.13750000e+01
1992,3.78125000,3.83203125,5.07812500e-02,-61.53125000,-61.53125000,0.00000000e+00
1993,3.43945312,3.49218750,5.27343750e-02,183.62500000,193.37500000,9.75000000e+00
1994,2.47265625,2.45312500,1.95312500e-02,-60.53125000,-47.84375000,1.26875000e+01
1995,3.52343750,3.54687500,2.34375000e-02,-30.26562500,-29.29687500,9.68750000e-01
1996,4.43750000,4.50000000,6.25000000e-02,-84.00000000,-82.00000000,2.00000000e+00
1997,4.50000000,4.53125000,3.12500000e-02,25.39062500,5.85937500,1.95312500e+01
1998,3.64453125,3.69726562,5.27343750e-02,194.37500000,194.37500000,0.00000000e+00
1999,4.33593750,4.35156250,1.56250000e-02,-162.12500000,-162.12500000,0.00000000e+00
2000,2.53125000,2.45703125,7.42187500e-02,-48.81250000,-62.50000000,1.36875000e+01
2001,2.21484375,2.19335938,2.14843750e-02,-25.39062500,-21.48437500,3.90625000e+00
2002,3.68554688,3.72460938,3.90625000e-02,104.50000000,90.81250000,1.36875000e+01
2003,2.52734375,2.49609375,3.12500000e-02,-46.87500000,-54.68750000,7.81250000e+00
2004,2.03125000,2.01367188,1.75781250e-02,-9.76562500,-13.67187500,3.90625000e+00
2005,2.47656250,2.49609375,1.95312500e-02,252.87500000,264.75000000,1.18750000e+01
2006,3.13281250,3.14062500,7.81250000e-03,74.18750000,84.00000000,9.81250000e+00
2007,4.74609375,4.77343750,2.73437500e-02,37.09375000,27.34375000,9.75000000e+00
2008,3.37890625,3.44921875,7.03125000e-02,-44.90625000,-46.87500000,1.96875000e+00
2009,4.17578125,4.22656250,5.07812500e-02,9.76562500,0.00000000,9.76562500e+00
2010,5.46484375,5.47656250,1.17187500e-02,-107.43750000,-121.06250000,1.36250000e+01
2011,2.47656250,2.48437500,7.81250000e-03,-89.81250000,-97.62500000,7.81250000e+00
2012,3.80273438,3.74609375,5.66406250e-02,278.25000000,260.75000000,1.75000000e+01
2013,3.86718750,3.88085938,1.36718750e-02,-21.48437500,-22.45312500,9.68750000e-01
2014,3.84960938,3.83984375,9.76562500e-03,-104.50000000,-115.25000000,1.07500000e+01
2015,5.09375000,5.18750000,9.37500000e-02,103.50000000,123.06250000,1.95625000e+01
2016,2.02343750,1.99121094,3.22265625e-02,-136.75000000,-134.25000000,2.50000000e+00
2017,2.14453125,2.12890625,1.56250000e-02,126.93750000,128.37500000,1.43750000e+00
2018,3.51562500,3.51757812,1.95312500e-03,-117.18750000,-118.18750000,1.00000000e+00
2019,3.73828125,3.76953125,3.12500000e-02,-177.75000000,-187.50000000,9.75000000e+00
2020,2.40625000,2.40625000,0.00000000e+00,209.50000000,217.25000000,7.75000000e+00
2021,1.72265625,1.72656250,3.90625000e-03,78.62500000,76.68750000,1.93750000e+00
2022,3.95703125,4.06640625,1.09375000e-01,-2.92968750,3.90625000,6.83593750e+00
2023,3.46093750,3.49218750,3.12500000e-02,59.56250000,58.59375000,9.68750000e-01
2024,3.81250000,3.82421875,1.17187500e-02,44.90625000,46.87500000,1.96875000e+00
2025,2.54101562,2.53906250,1.95312500e-03,40.03125000,54.68750000,1.46562500e+01
2026,7.07812500,7.08593750,7.81250000e-03,-234.37500000,-199.25000000,3.51250000e+01
2027,5.48437500,5.59375000,1.09375000e-01,144.50000000,152.37500000,7.87500000e+00
2028,2.07226562,2.08398438,1.17187500e-02,10.74218750,4.88281250,5.85937500e+00
2029,2.59375000,2.62500000,3.12500000e-02,232.37500000,242.12500000,9.75000000e+00
2030,1.94531250,1.93750000,7.81250000e-03,-353.50000000,-355.50000000,2.00000000e+00
2031,3.13476562,3.16210938,2.73437500e-02,32.21875000,22.45312500,9.76562500e+00
2032,5.66406250,5.72656250,6.25000000e-02,-97.62500000,-97.62500000,0.00000000e+00
2033,3.99609375,3.99218750,3.90625000e-03,232.37500000,224.62500000,7.75000000e+00
2034,4.50781250,4.60156250,9.37500000e-02,44.90625000,44.90625000,0.00000000e+00
2035,2.98046875,3.00000000,1.95312500e-02,-29.29687500,-37.09375000,7.79687500e+00
2036,4.92968750,5.01171875,8.20312500e-02,-119.12500000,-101.56250000,1.75625000e+01
2037,2.38281250,2.38281250,0.00000000e+00,57.62500000,60.53125000,2.90625000e+00
2038,5.41015625,5.48437500,7.42187500e-02,-117.18750000,-123.06250000,5.87500000e+00
2039,3.67578125,3.74218750,6.64062500e-02,-56.62500000,-54.68750000,1.93750000e+00
2040,5.00000000,5.14062500,1.40625000e-01,-25.39062500,-11.71875000,1.36718750e+01
2041,2.47656250,2.46484375,1.17187500e-02,11.71875000,15.62500000,3.90625000e+00
2042,3.82226562,3.85546875,3.32031250e-02,30.26562500,27.34375000,2.92187500e+00
2043,3.35937500,3.41210938,5.27343750e-02,151.37500000,161.12500000,9.75000000e+00
2044,2.67773438,2.66992188,7.81250000e-03,156.25000000,141.62500000,1.46250000e+01
2045,3.45117188,3.47070312,1.95312500e-02,-68.37500000,-83.00000000,1.46250000e+01
2046,4.42578125,4.50000000,7.42187500e-02,23.43750000,15.62500000,7.81250000e+00
2047,4.67968750,4.75781250,7.81250000e-02,183.62500000,191.37500000,7.75000000e+00
2048,3.34179688,3.38085938,3.90625000e-02,-102.56250000,-112.31250000,9.75000000e+00
2049,4.42187500,4.44531250,2.34375000e-02,-84.00000000,-68.37500000,1.56250000e+01
2050,2.59179688,2.53320312,5.85937500e-02,98.62500000,87.87500000,1.07500000e+01
2051,2.19335938,2.15429688,3.90625000e-02,-56.62500000,-62.50000000,5.87500000e+00
2052,3.82421875,3.88671875,6.25000000e-02,263.75000000,275.50000000,1.17500000e+01
2053,2.38281250,2.37304688,9.76562500e-03,-210.87500000,-210.00000000,8.75000000e-01
2054,2.24218750,2.20703125,3.51562500e-02,234.37500000,231.50000000,2.87500000e+00
2055,2.17187500,2.17578125,3.90625000e-03,-25.39062500,-22.45312500,2.93750000e+00
2056,3.07421875,3.06640625,7.81250000e-03,89.81250000,97.62500000,7.81250000e+00
2057,4.67968750,4.71093750,3.12500000e-02,35.15625000,27.34375000,7.81250000e+00
2058,3.31640625,3.40234375,8.59375000e-02,60.53125000,78.12500000,1.75937500e+01
2059,4.19531250,4.25781250,6.25000000e-02,120.12500000,125.00000000,4.87500000e+00
2060,5.71093750,5.72656250,1.56250000e-02,168.00000000,158.25000000,9.75000000e+00
2061,2.66406250,2.67187500,7.81250000e-03,117.18750000,124.00000000,6.81250000e+00
2062,3.25390625,3.19921875,5.46875000e-02,-238.25000000,-242.12500000,3.87500000e+00
2063,3.61328125,3.62695312,1.36718750e-02,-220.75000000,-217.75000000,3.00000000e+00
2064,3.65234375,3.62695312,2.53906250e-02,-228.50000000,-233.37500000,4.87500000e+00
2065,4.65625000,4.75000000,9.37500000e-02,-296.75000000,-289.00000000,7.75000000e+00
2066,2.32812500,2.29687500,3.12500000e-02,203.12500000,215.87500000,1.27500000e+01
2067,2.02343750,2.00195312,2.14843750e-02,66.37500000,67.37500000,1.00000000e+00
2068,3.50000000,3.52343750,2.34375000e-02,-78.12500000,-72.25000000,5.87500000e+00
2069,3.93750000,3.95703125,1.95312500e-02,39.06250000,21.48437500,1.75781250e+01
2070,2.45703125,2.43359375,2.34375000e-02,206.00000000,207.00000000,1.00000000e+00
2071,1.66210938,1.68164062,1.95312500e-02,21.00000000,32.21875000,1.12187500e+01
2072,3.95507812,4.08593750,1.30859375e-01,46.87500000,63.46875000,1.65937500e+01
