step,baseline_loss,flat_buffer_loss,loss_diff,baseline_grad,flat_buffer_grad,grad_diff
638,5.97656250,5.98828125,1.17187500e-02,-265.50000000,-289.00000000,2.35000000e+01
639,5.14453125,5.25781250,1.13281250e-01,95.68750000,125.00000000,2.93125000e+01
640,6.03125000,6.04296875,1.17187500e-02,-515.50000000,-529.50000000,1.40000000e+01
641,3.62304688,3.68164062,5.85937500e-02,-94.75000000,-77.12500000,1.76250000e+01
642,5.29687500,5.31250000,1.56250000e-02,150.37500000,136.75000000,1.36250000e+01
643,4.83593750,4.85156250,1.56250000e-02,246.12500000,236.37500000,9.75000000e+00
644,3.95117188,3.95703125,5.85937500e-03,247.12500000,255.87500000,8.75000000e+00
645,6.32031250,6.32812500,7.81250000e-03,148.37500000,160.12500000,1.17500000e+01
646,6.50781250,6.54296875,3.51562500e-02,330.00000000,338.00000000,8.00000000e+00
647,5.31640625,5.37109375,5.46875000e-02,-37.09375000,-13.67187500,2.34218750e+01
648,4.56250000,4.59375000,3.12500000e-02,-95.68750000,-107.43750000,1.17500000e+01
649,5.33203125,5.25390625,7.81250000e-02,29.29687500,-35.15625000,6.44531250e+01
650,3.51562500,3.52734375,1.17187500e-02,-50.78125000,-64.43750000,1.36562500e+01
651,3.76757812,3.76171875,5.85937500e-03,-127.93750000,-142.62500000,1.46875000e+01
652,4.46484375,4.48437500,1.95312500e-02,-314.50000000,-312.50000000,2.00000000e+00
653,4.39453125,4.40625000,1.17187500e-02,390.50000000,392.50000000,2.00000000e+00
654,3.89062500,3.91406250,2.34375000e-02,-23.43750000,-31.25000000,7.81250000e+00
655,3.67382812,3.70507812,3.12500000e-02,89.81250000,96.68750000,6.87500000e+00
656,4.19531250,4.20703125,1.17187500e-02,162.12500000,147.50000000,1.46250000e+01
657,6.92187500,6.95312500,3.12500000e-02,328.00000000,304.75000000,2.32500000e+01
658,4.96093750,4.96484375,3.90625000e-03,-189.50000000,-210.87500000,2.13750000e+01
659,4.94531250,5.00781250,6.25000000e-02,-197.25000000,-179.62500000,1.76250000e+01
660,5.91015625,5.92187500,1.17187500e-02,5.85937500,3.90625000,1.95312500e+00
661,3.50585938,3.53515625,2.92968750e-02,-94.75000000,-89.81250000,4.93750000e+00
662,4.92578125,4.95312500,2.73437500e-02,87.87500000,85.93750000,1.93750000e+00
663,5.12109375,5.14062500,1.95312500e-02,-54.68750000,-62.50000000,7.81250000e+00
664,5.46875000,5.51562500,4.68750000e-02,-7.81250000,31.25000000,3.90625000e+01
665,6.58593750,6.60937500,2.34375000e-02,113.25000000,97.62500000,1.56250000e+01
666,3.33984375,3.33593750,3.90625000e-03,-582.00000000,-582.00000000,0.00000000e+00
667,3.52343750,3.54687500,2.34375000e-02,21.48437500,15.62500000,5.85937500e+00
668,4.68359375,4.70312500,1.95312500e-02,-248.00000000,-279.25000000,3.12500000e+01
669,5.36328125,5.37500000,1.17187500e-02,64.43750000,54.68750000,9.75000000e+00
670,3.87695312,3.86523438,1.17187500e-02,-206.00000000,-208.00000000,2.00000000e+00
671,3.09375000,3.10937500,1.56250000e-02,228.50000000,226.50000000,2.00000000e+00
672,5.31250000,5.35156250,3.90625000e-02,214.87500000,226.50000000,1.16250000e+01
673,5.74218750,5.75000000,7.81250000e-03,209.00000000,168.00000000,4.10000000e+01
674,5.29687500,5.29687500,0.00000000e+00,27.34375000,-13.67187500,4.10156250e+01
675,4.67968750,4.69921875,1.95312500e-02,-23.43750000,-41.00000000,1.75625000e+01
676,10.43750000,10.45312500,1.56250000e-02,15.62500000,27.34375000,1.17187500e+01
677,6.92187500,6.94921875,2.73437500e-02,48.81250000,50.78125000,1.96875000e+00
678,3.05664062,3.07421875,1.75781250e-02,-157.25000000,-154.25000000,3.00000000e+00
679,3.03515625,3.05859375,2.34375000e-02,-271.50000000,-265.50000000,6.00000000e+00
680,3.69335938,3.68554688,7.81250000e-03,38.09375000,18.54687500,1.95468750e+01
681,4.33203125,4.38671875,5.46875000e-02,-169.87500000,-146.50000000,2.33750000e+01
682,7.03515625,7.07812500,4.29687500e-02,392.50000000,379.00000000,1.35000000e+01
683,5.16406250,5.23046875,6.64062500e-02,62.50000000,84.00000000,2.15000000e+01
684,4.76562500,4.89843750,1.32812500e-01,-25.39062500,31.25000000,5.66406250e+01
685,4.41406250,4.43359375,1.95312500e-02,248.00000000,234.37500000,1.36250000e+01
686,5.28125000,5.30468750,2.34375000e-02,-164.00000000,-156.25000000,7.75000000e+00
687,3.24023438,3.21875000,2.14843750e-02,-335.00000000,-329.00000000,6.00000000e+00
688,7.00000000,7.04687500,4.68750000e-02,558.50000000,570.50000000,1.20000000e+01
689,5.44140625,5.48046875,3.90625000e-02,349.50000000,338.00000000,1.15000000e+01
690,6.16406250,6.23046875,6.64062500e-02,-289.00000000,-267.50000000,2.15000000e+01
691,3.25781250,3.28710938,2.92968750e-02,-255.87500000,-244.12500000,1.17500000e+01
692,5.00000000,5.02343750,2.34375000e-02,119.12500000,115.25000000,3.87500000e+00
693,4.11718750,4.11718750,0.00000000e+00,37.09375000,17.57812500,1.95156250e+01
694,3.03125000,3.08789062,5.66406250e-02,-277.25000000,-262.75000000,1.45000000e+01
695,6.01953125,6.02734375,7.81250000e-03,-142.62500000,-95.68750000,4.69375000e+01
696,5.76171875,5.76953125,7.81250000e-03,-156.25000000,-179.62500000,2.33750000e+01
697,5.52734375,5.58593750,5.85937500e-02,-5.85937500,13.67187500,1.95312500e+01
698,4.78125000,4.80468750,2.34375000e-02,113.25000000,103.50000000,9.75000000e+00
699,5.55859375,5.61718750,5.85937500e-02,37.09375000,50.78125000,1.36875000e+01
700,3.51562500,3.56250000,4.68750000e-02,91.81250000,98.62500000,6.81250000e+00
701,3.66992188,3.73437500,6.44531250e-02,106.43750000,126.93750000,2.05000000e+01
702,4.47656250,4.48437500,7.81250000e-03,-62.50000000,-50.78125000,1.17187500e+01
703,3.58203125,3.59960938,1.75781250e-02,-289.00000000,-301.75000000,1.27500000e+01
704,3.58593750,3.59570312,9.76562500e-03,-202.12500000,-210.00000000,7.87500000e+00
705,3.87890625,3.91406250,3.51562500e-02,154.25000000,169.87500000,1.56250000e+01
706,4.12890625,4.19531250,6.64062500e-02,78.12500000,105.43750000,2.73125000e+01
707,7.03125000,7.03125000,0.00000000e+00,554.50000000,527.50000000,2.70000000e+01
708,5.31640625,5.32812500,1.17187500e-02,119.12500000,109.37500000,9.75000000e+00
709,5.33593750,5.36328125,2.73437500e-02,168.00000000,169.87500000,1.87500000e+00
710,5.89843750,5.89453125,3.90625000e-03,125.00000000,121.06250000,3.93750000e+00
711,3.36328125,3.39062500,2.73437500e-02,-267.50000000,-270.50000000,3.00000000e+00
712,4.92187500,4.96093750,3.90625000e-02,453.00000000,496.00000000,4.30000000e+01
713,5.48437500,5.51562500,3.12500000e-02,300.75000000,300.75000000,0.00000000e+00
714,5.29687500,5.26953125,2.73437500e-02,33.18750000,-1.95312500,3.51406250e+01
715,5.99218750,6.02343750,3.12500000e-02,-511.75000000,-504.00000000,7.75000000e+00
716,4.05859375,4.10546875,4.68750000e-02,191.37500000,216.75000000,2.53750000e+01
717,3.25390625,3.30859375,5.46875000e-02,-160.12500000,-148.37500000,1.17500000e+01
718,4.78125000,4.87500000,9.37500000e-02,121.06250000,148.37500000,2.73125000e+01
719,5.58593750,5.61328125,2.73437500e-02,128.87500000,80.06250000,4.88125000e+01
720,4.04687500,4.10156250,5.46875000e-02,101.56250000,112.31250000,1.07500000e+01
721,2.79687500,2.81250000,1.56250000e-02,-11.71875000,-16.59375000,4.87500000e+00
722,4.89843750,4.94921875,5.07812500e-02,-103.50000000,-87.87500000,1.56250000e+01
723,5.36718750,5.40625000,3.90625000e-02,126.93750000,105.43750000,2.15000000e+01
724,4.79296875,4.85937500,6.64062500e-02,-259.75000000,-238.25000000,2.15000000e+01
725,4.64062500,4.67187500,3.12500000e-02,160.12500000,140.62500000,1.95000000e+01
726,9.66406250,9.76562500,1.01562500e-01,-58.59375000,-7.81250000,5.07812500e+01
727,6.79687500,6.81250000,1.56250000e-02,-35.15625000,-50.78125000,1.56250000e+01
728,2.98437500,2.99609375,1.17187500e-02,-235.37500000,-242.12500000,6.75000000e+00
729,3.40234375,3.41406250,1.17187500e-02,142.62500000,130.87500000,1.17500000e+01
730,3.81640625,3.81835938,1.95312500e-03,66.37500000,65.43750000,9.37500000e-01
731,5.72656250,5.77343750,4.68750000e-02,799.00000000,812.50000000,1.35000000e+01
732,6.75000000,6.80078125,5.07812500e-02,371.00000000,369.25000000,1.75000000e+00
733,5.04687500,5.07031250,2.34375000e-02,-250.00000000,-265.50000000,1.55000000e+01
734,4.92187500,4.92968750,7.81250000e-03,242.12500000,275.50000000,3.33750000e+01
735,3.94335938,3.99218750,4.88281250e-02,-124.00000000,-125.00000000,1.00000000e+00
736,5.21875000,5.24218750,2.34375000e-02,-195.25000000,-207.00000000,1.17500000e+01
737,3.15625000,3.14843750,7.81250000e-03,-331.00000000,-351.50000000,2.05000000e+01
738,6.52343750,6.63281250,1.09375000e-01,-164.00000000,-179.62500000,1.56250000e+01
739,5.55468750,5.65234375,9.76562500e-02,273.50000000,291.00000000,1.75000000e+01
740,6.25781250,6.18750000,7.03125000e-02,-320.25000000,-379.00000000,5.87500000e+01
741,3.58007812,3.58984375,9.76562500e-03,77.12500000,56.62500000,2.05000000e+01
742,4.66406250,4.67187500,7.81250000e-03,-218.75000000,-226.50000000,7.75000000e+00
743,3.89062500,3.93750000,4.68750000e-02,11.71875000,18.54687500,6.82812500e+00
744,3.52343750,3.53515625,1.17187500e-02,217.75000000,265.50000000,4.77500000e+01
745,5.92968750,6.02343750,9.37500000e-02,72.25000000,123.06250000,5.08125000e+01
746,6.10937500,6.11718750,7.81250000e-03,62.50000000,46.87500000,1.56250000e+01
747,5.43750000,5.44921875,1.17187500e-02,-29.29687500,-17.57812500,1.17187500e+01
748,4.61718750,4.66406250,4.68750000e-02,-35.15625000,-31.25000000,3.90625000e+00
749,5.40625000,5.45312500,4.68750000e-02,156.25000000,156.25000000,0.00000000e+00
750,3.59375000,3.60156250,7.81250000e-03,199.25000000,185.50000000,1.37500000e+01
751,3.62500000,3.58984375,3.51562500e-02,140.62500000,111.31250000,2.93125000e+01
752,4.51562500,4.47265625,4.29687500e-02,-168.00000000,-185.50000000,1.75000000e+01
753,3.75195312,3.74609375,5.85937500e-03,-94.75000000,-103.50000000,8.75000000e+00
754,3.59375000,3.62890625,3.51562500e-02,-146.50000000,-142.62500000,3.87500000e+00
755,3.82421875,3.83203125,7.81250000e-03,197.25000000,185.50000000,1.17500000e+01
756,3.84765625,3.85937500,1.17187500e-02,-384.75000000,-392.50000000,7.75000000e+00
757,6.76562500,6.81250000,4.68750000e-02,463.00000000,472.75000000,9.75000000e+00
758,5.05468750,5.08593750,3.12500000e-02,-117.18750000,-109.37500000,7.81250000e+00
759,5.17578125,5.17187500,3.90625000e-03,76.18750000,60.53125000,1.56562500e+01
760,6.05468750,6.05468750,0.00000000e+00,375.00000000,363.25000000,1.17500000e+01
761,3.92382812,3.93359375,9.76562500e-03,83.00000000,82.00000000,1.00000000e+00
762,4.02734375,4.09375000,6.64062500e-02,-517.50000000,-504.00000000,1.35000000e+01
763,5.02343750,5.10937500,8.59375000e-02,99.62500000,128.87500000,2.92500000e+01
764,5.26562500,5.28125000,1.56250000e-02,-85.93750000,-52.71875000,3.32187500e+01
765,6.63281250,6.69531250,6.25000000e-02,148.37500000,152.37500000,4.00000000e+00
766,3.49609375,3.47265625,2.34375000e-02,-174.75000000,-188.50000000,1.37500000e+01
767,3.78906250,3.83203125,4.29687500e-02,286.25000000,291.00000000,4.75000000e+00
768,4.82031250,4.85156250,3.12500000e-02,-379.00000000,-459.00000000,8.00000000e+01
769,5.31250000,5.37109375,5.85937500e-02,82.00000000,111.31250000,2.93125000e+01
770,4.55078125,4.57031250,1.95312500e-02,421.75000000,414.00000000,7.75000000e+00
771,2.82812500,2.83593750,7.81250000e-03,121.06250000,111.31250000,9.75000000e+00
772,4.89843750,4.91796875,1.95312500e-02,56.62500000,37.09375000,1.95312500e+01
773,5.73437500,5.74218750,7.81250000e-03,421.75000000,408.25000000,1.35000000e+01
774,5.01171875,5.02734375,1.56250000e-02,-44.90625000,-33.18750000,1.17187500e+01
775,5.08593750,5.07812500,7.81250000e-03,338.00000000,312.50000000,2.55000000e+01
776,10.05468750,10.05468750,0.00000000e+00,551.00000000,515.50000000,3.55000000e+01
777,6.50000000,6.53125000,3.12500000e-02,-17.57812500,-11.71875000,5.85937500e+00
778,2.97656250,2.98828125,1.17187500e-02,-238.25000000,-237.25000000,1.00000000e+00
779,3.15039062,3.14453125,5.85937500e-03,6.83593750,0.00000000,6.83593750e+00
780,4.08203125,4.14453125,6.25000000e-02,99.62500000,128.87500000,2.92500000e+01
781,4.73437500,4.75000000,1.56250000e-02,-48.81250000,-35.15625000,1.36562500e+01
782,7.09765625,7.11718750,1.95312500e-02,435.50000000,416.00000000,1.95000000e+01
783,4.82812500,4.91015625,8.20312500e-02,-216.75000000,-199.25000000,1.75000000e+01
784,4.28906250,4.34375000,5.46875000e-02,-353.50000000,-363.25000000,9.75000000e+00
785,4.27734375,4.35156250,7.42187500e-02,169.87500000,197.25000000,2.73750000e+01
786,5.96875000,6.00000000,3.12500000e-02,683.50000000,687.50000000,4.00000000e+00
787,3.61718750,3.63671875,1.95312500e-02,111.31250000,110.37500000,9.37500000e-01
788,6.28515625,6.30468750,1.95312500e-02,-146.50000000,-203.12500000,5.66250000e+01
789,4.95312500,5.00781250,5.46875000e-02,89.81250000,95.68750000,5.87500000e+00
790,7.31250000,7.21875000,9.37500000e-02,832.00000000,793.00000000,3.90000000e+01
791,3.76171875,3.80078125,3.90625000e-02,30.26562500,37.09375000,6.82812500e+00
792,4.74609375,4.75000000,3.90625000e-03,-252.00000000,-261.75000000,9.75000000e+00
793,3.86718750,3.88281250,1.56250000e-02,-19.53125000,-23.43750000,3.90625000e+00
794,3.48828125,3.51171875,2.34375000e-02,242.12500000,244.12500000,2.00000000e+00
795,6.15625000,6.22265625,6.64062500e-02,-136.75000000,-103.50000000,3.32500000e+01
796,6.00000000,6.03515625,3.51562500e-02,236.37500000,252.00000000,1.56250000e+01
797,5.50781250,5.56250000,5.46875000e-02,70.31250000,64.43750000,5.87500000e+00
798,4.80468750,4.84375000,3.90625000e-02,109.37500000,117.18750000,7.81250000e+00
799,4.99218750,5.02343750,3.12500000e-02,-545.00000000,-531.00000000,1.40000000e+01
800,3.39648438,3.43359375,3.71093750e-02,32.21875000,42.00000000,9.78125000e+00
801,3.87500000,3.87109375,3.90625000e-03,394.50000000,365.25000000,2.92500000e+01
802,4.82812500,4.82031250,7.81250000e-03,-103.50000000,-132.75000000,2.92500000e+01
803,3.51953125,3.53515625,1.56250000e-02,-267.50000000,-267.50000000,0.00000000e+00
804,3.94921875,3.96484375,1.56250000e-02,119.12500000,109.37500000,9.75000000e+00
805,3.67578125,3.69140625,1.56250000e-02,100.56250000,87.87500000,1.26875000e+01
806,3.88671875,3.94531250,5.85937500e-02,44.90625000,54.68750000,9.78125000e+00
807,5.70312500,5.82812500,1.25000000e-01,-363.25000000,-339.75000000,2.35000000e+01
808,5.30468750,5.30468750,0.00000000e+00,230.50000000,218.75000000,1.17500000e+01
809,5.14062500,5.21093750,7.03125000e-02,89.81250000,113.25000000,2.34375000e+01
810,5.44531250,5.45312500,7.81250000e-03,-253.87500000,-269.50000000,1.56250000e+01
811,3.37500000,3.42773438,5.27343750e-02,-410.25000000,-393.50000000,1.67500000e+01
812,4.53125000,4.57031250,3.90625000e-02,-175.75000000,-191.37500000,1.56250000e+01
813,4.95703125,5.03125000,7.42187500e-02,-138.62500000,-121.06250000,1.75625000e+01
814,4.78906250,4.80078125,1.17187500e-02,-410.25000000,-435.50000000,2.52500000e+01
815,6.18750000,6.25781250,7.03125000e-02,-39.06250000,-19.53125000,1.95312500e+01
816,3.67773438,3.69140625,1.36718750e-02,-112.31250000,-129.87500000,1.75625000e+01
817,3.35937500,3.39843750,3.90625000e-02,5.85937500,7.81250000,1.95312500e+00
818,4.58593750,4.59375000,7.81250000e-03,-136.75000000,-136.75000000,0.00000000e+00
819,5.21875000,5.28906250,7.03125000e-02,27.34375000,23.43750000,3.90625000e+00
820,3.77929688,3.81640625,3.71093750e-02,-106.43750000,-107.43750000,1.00000000e+00
821,3.00000000,3.00390625,3.90625000e-03,129.87500000,123.06250000,6.81250000e+00
822,4.97656250,4.99218750,1.56250000e-02,205.12500000,195.25000000,9.87500000e+00
823,5.05859375,5.11328125,5.46875000e-02,-93.75000000,-80.06250000,1.36875000e+01
824,4.62890625,4.64843750,1.95312500e-02,-412.00000000,-425.75000000,1.37500000e+01
825,4.50000000,4.56640625,6.64062500e-02,-1.95312500,15.62500000,1.75781250e+01
826,8.96093750,9.06250000,1.01562500e-01,-711.00000000,-730.50000000,1.95000000e+01
827,6.40234375,6.45703125,5.46875000e-02,-80.06250000,-56.62500000,2.34375000e+01
828,3.24609375,3.28906250,4.29687500e-02,227.50000000,226.50000000,1.00000000e+00
829,2.76953125,2.77734375,7.81250000e-03,-206.00000000,-214.87500000,8.87500000e+00
830,3.54687500,3.54687500,0.00000000e+00,-156.25000000,-164.00000000,7.75000000e+00
831,4.21875000,4.21093750,7.81250000e-03,-156.25000000,-171.87500000,1.56250000e+01
832,6.08984375,6.13671875,4.68750000e-02,-240.25000000,-242.12500000,1.87500000e+00
833,5.03906250,5.03906250,0.00000000e+00,144.50000000,117.18750000,2.73125000e+01
834,4.70312500,4.65234375,5.07812500e-02,80.06250000,33.18750000,4.68750000e+01
835,4.02734375,4.07031250,4.29687500e-02,-37.09375000,-44.90625000,7.81250000e+00
836,5.67968750,5.72656250,4.68750000e-02,388.75000000,402.25000000,1.35000000e+01
837,3.41406250,3.45312500,3.90625000e-02,75.18750000,86.93750000,1.17500000e+01
838,6.57812500,6.69531250,1.17187500e-01,101.56250000,156.25000000,5.46875000e+01
839,4.98437500,5.02734375,4.29687500e-02,136.75000000,134.75000000,2.00000000e+00
840,6.32812500,6.30468750,2.34375000e-02,117.18750000,82.00000000,3.51875000e+01
841,3.15234375,3.20117188,4.88281250e-02,-242.12500000,-251.00000000,8.87500000e+00
842,5.18359375,5.21093750,2.73437500e-02,322.25000000,326.25000000,4.00000000e+00
843,3.71484375,3.70703125,7.81250000e-03,35.15625000,19.53125000,1.56250000e+01
844,2.98046875,2.98828125,7.81250000e-03,63.46875000,48.81250000,1.46562500e+01
845,6.14062500,6.20312500,6.25000000e-02,-85.93750000,-74.18750000,1.17500000e+01
846,6.07812500,6.10937500,3.12500000e-02,209.00000000,203.12500000,5.87500000e+00
847,5.32812500,5.36718750,3.90625000e-02,138.62500000,105.43750000,3.31875000e+01
848,4.41406250,4.44531250,3.12500000e-02,1.95312500,3.90625000,1.95312500e+00
849,5.17187500,5.24609375,7.42187500e-02,-195.25000000,-193.37500000,1.87500000e+00
850,3.05664062,3.08593750,2.92968750e-02,-182.62500000,-175.75000000,6.87500000e+00
851,3.69726562,3.80664062,1.09375000e-01,260.75000000,296.00000000,3.52500000e+01
852,4.48828125,4.46875000,1.95312500e-02,27.34375000,13.67187500,1.36718750e+01
853,3.88281250,3.87890625,3.90625000e-03,101.56250000,98.62500000,2.93750000e+00
854,3.91210938,3.94140625,2.92968750e-02,51.75000000,50.78125000,9.68750000e-01
855,3.50390625,3.52734375,2.34375000e-02,-5.85937500,-5.85937500,0.00000000e+00
856,3.76562500,3.77343750,7.81250000e-03,-115.25000000,-121.06250000,5.81250000e+00
857,6.71875000,6.75000000,3.12500000e-02,232.37500000,222.62500000,9.75000000e+00
858,5.30078125,5.32812500,2.73437500e-02,91.81250000,101.56250000,9.75000000e+00
859,5.09375000,5.13671875,4.29687500e-02,244.12500000,252.00000000,7.87500000e+00
860,5.85937500,5.89453125,3.51562500e-02,158.25000000,187.50000000,2.92500000e+01
861,3.35156250,3.36328125,1.17187500e-02,-111.31250000,-128.87500000,1.75625000e+01
862,3.87890625,3.91406250,3.51562500e-02,-517.50000000,-527.50000000,1.00000000e+01
863,4.44921875,4.44531250,3.90625000e-03,-478.50000000,-500.00000000,2.15000000e+01
864,5.79687500,5.79687500,0.00000000e+00,464.75000000,437.50000000,2.72500000e+01
865,6.29687500,6.33593750,3.90625000e-02,41.00000000,33.18750000,7.81250000e+00
866,3.73828125,3.77343750,3.51562500e-02,62.50000000,71.31250000,8.81250000e+00
867,3.55078125,3.60156250,5.07812500e-02,214.87500000,228.50000000,1.36250000e+01
868,4.90234375,4.93750000,3.51562500e-02,234.37500000,230.50000000,3.87500000e+00
869,5.55078125,5.58593750,3.51562500e-02,410.25000000,400.50000000,9.75000000e+00
870,3.57031250,3.62109375,5.07812500e-02,-269.50000000,-259.75000000,9.75000000e+00
871,2.42187500,2.46093750,3.90625000e-02,-216.75000000,-208.00000000,8.75000000e+00
872,4.80468750,4.79687500,7.81250000e-03,78.12500000,68.37500000,9.75000000e+00
873,4.96875000,4.98046875,1.17187500e-02,74.18750000,39.06250000,3.51250000e+01
874,4.92187500,4.96875000,4.68750000e-02,125.00000000,132.75000000,7.75000000e+00
875,4.64062500,4.59765625,4.29687500e-02,97.62500000,54.68750000,4.29375000e+01
876,8.65625000,8.70312500,4.68750000e-02,-250.00000000,-250.00000000,0.00000000e+00
877,6.47656250,6.51562500,3.90625000e-02,169.87500000,175.75000000,5.87500000e+00
878,2.92968750,2.91796875,1.17187500e-02,-189.50000000,-197.25000000,7.75000000e+00
879,2.90234375,2.92578125,2.34375000e-02,-29.29687500,-26.35937500,2.93750000e+00
880,3.70312500,3.71875000,1.56250000e-02,-111.31250000,-131.87500000,2.05625000e+01
881,4.23828125,4.26171875,2.34375000e-02,-52.71875000,-21.48437500,3.12343750e+01
882,5.87500000,5.90625000,3.12500000e-02,-345.75000000,-339.75000000,6.00000000e+00
883,4.66406250,4.67187500,7.81250000e-03,35.15625000,21.48437500,1.36718750e+01
884,4.55078125,4.53906250,1.17187500e-02,-500.00000000,-500.00000000,0.00000000e+00
885,4.11328125,4.17968750,6.64062500e-02,17.57812500,44.90625000,2.73281250e+01
886,4.91796875,4.96093750,4.29687500e-02,-189.50000000,-168.00000000,2.15000000e+01
887,3.46093750,3.48046875,1.95312500e-02,214.87500000,221.62500000,6.75000000e+00
888,6.82031250,6.87500000,5.46875000e-02,660.00000000,652.50000000,7.50000000e+00
889,4.73437500,4.81250000,7.81250000e-02,-29.29687500,-3.90625000,2.53906250e+01
890,5.87109375,5.98046875,1.09375000e-01,-720.50000000,-646.50000000,7.40000000e+01
891,3.34375000,3.36328125,1.95312500e-02,50.78125000,37.09375000,1.36875000e+01
892,4.78906250,4.81250000,2.34375000e-02,117.18750000,123.06250000,5.87500000e+00
893,3.89062500,3.91992188,2.92968750e-02,179.62500000,183.62500000,4.00000000e+00
894,3.00781250,3.05078125,4.29687500e-02,-73.25000000,-64.43750000,8.81250000e+00
895,5.72656250,5.83984375,1.13281250e-01,-62.50000000,1.95312500,6.44531250e+01
896,5.17187500,5.17968750,7.81250000e-03,-535.00000000,-551.00000000,1.60000000e+01
897,5.47656250,5.50000000,2.34375000e-02,62.50000000,89.81250000,2.73125000e+01
898,4.26953125,4.28125000,1.17187500e-02,-230.50000000,-234.37500000,3.87500000e+00
899,4.63281250,4.70312500,7.03125000e-02,-384.75000000,-357.50000000,2.72500000e+01
900,3.64453125,3.66992188,2.53906250e-02,260.75000000,264.75000000,4.00000000e+00
901,3.13867188,3.15820312,1.95312500e-02,-14.64843750,-28.31250000,1.36640625e+01
902,4.09375000,4.11718750,2.34375000e-02,-132.75000000,-123.06250000,9.68750000e+00
903,3.98828125,3.98437500,3.90625000e-03,157.25000000,143.50000000,1.37500000e+01
904,4.00390625,4.03906250,3.51562500e-02,177.75000000,185.50000000,7.75000000e+00
905,3.76171875,3.76953125,7.81250000e-03,236.37500000,228.50000000,7.87500000e+00
906,4.26562500,4.31250000,4.68750000e-02,275.50000000,263.75000000,1.17500000e+01
907,5.69531250,5.70312500,7.81250000e-03,-113.25000000,-218.75000000,1.05500000e+02
908,4.77343750,4.77343750,0.00000000e+00,-263.75000000,-277.25000000,1.35000000e+01
909,4.74218750,4.76562500,2.34375000e-02,-89.81250000,-82.00000000,7.81250000e+00
910,6.12500000,6.08593750,3.90625000e-02,574.00000000,562.50000000,1.15000000e+01
911,3.30468750,3.32812500,2.34375000e-02,-208.00000000,-214.87500000,6.87500000e+00
912,4.13671875,4.16015625,2.34375000e-02,-64.43750000,-52.71875000,1.17187500e+01
913,5.26953125,5.30468750,3.51562500e-02,91.81250000,175.75000000,8.39375000e+01
914,5.08203125,5.09375000,1.17187500e-02,99.62500000,84.00000000,1.56250000e+01
915,6.45312500,6.48437500,3.12500000e-02,347.75000000,349.50000000,1.75000000e+00
916,3.34570312,3.37109375,2.53906250e-02,-122.06250000,-91.81250000,3.02500000e+01
917,3.43750000,3.48046875,4.29687500e-02,117.18750000,121.06250000,3.87500000e+00
918,4.41406250,4.50000000,8.59375000e-02,11.71875000,37.09375000,2.53750000e+01
919,4.86718750,4.95312500,8.59375000e-02,-154.25000000,-138.62500000,1.56250000e+01
920,3.96093750,4.01562500,5.46875000e-02,205.12500000,222.62500000,1.75000000e+01
921,2.55468750,2.58789062,3.32031250e-02,-122.06250000,-116.18750000,5.87500000e+00
922,4.78125000,4.79687500,1.56250000e-02,41.00000000,19.53125000,2.14687500e+01
923,5.19531250,5.18750000,7.81250000e-03,265.50000000,218.75000000,4.67500000e+01
924,4.98437500,5.02734375,4.29687500e-02,279.25000000,269.50000000,9.75000000e+00
925,4.06250000,4.07812500,1.56250000e-02,-330.00000000,-324.25000000,5.75000000e+00
926,9.42187500,9.46875000,4.68750000e-02,472.75000000,445.25000000,2.75000000e+01
927,5.83593750,5.86718750,3.12500000e-02,-242.12500000,-253.87500000,1.17500000e+01
928,3.87109375,3.93359375,6.25000000e-02,504.00000000,527.50000000,2.35000000e+01
929,2.97656250,2.97265625,3.90625000e-03,-42.00000000,-42.96875000,9.68750000e-01
930,3.54492188,3.54882812,3.90625000e-03,-80.06250000,-83.00000000,2.93750000e+00
931,3.78515625,3.78906250,3.90625000e-03,-549.00000000,-556.50000000,7.50000000e+00
932,6.53125000,6.57812500,4.68750000e-02,257.75000000,269.50000000,1.17500000e+01
933,5.02734375,5.06250000,3.51562500e-02,375.00000000,369.25000000,5.75000000e+00
934,4.22265625,4.18359375,3.90625000e-02,-15.62500000,46.87500000,6.25000000e+01
935,3.94531250,3.98437500,3.90625000e-02,-115.25000000,-125.00000000,9.75000000e+00
936,4.82031250,4.81250000,7.81250000e-03,-306.75000000,-332.00000000,2.52500000e+01
937,3.47851562,3.42578125,5.27343750e-02,74.18750000,41.00000000,3.31875000e+01
938,6.23437500,6.30859375,7.42187500e-02,156.25000000,119.12500000,3.71250000e+01
939,4.71093750,4.78125000,7.03125000e-02,175.75000000,195.25000000,1.95000000e+01
940,6.43750000,6.48437500,4.68750000e-02,-11.71875000,-46.87500000,3.51562500e+01
941,2.75781250,2.78710938,2.92968750e-02,-404.25000000,-422.75000000,1.85000000e+01
942,4.32812500,4.31250000,1.56250000e-02,-351.50000000,-367.25000000,1.57500000e+01
943,3.66406250,3.67968750,1.56250000e-02,164.00000000,149.37500000,1.46250000e+01
944,2.79492188,2.87109375,7.61718750e-02,-118.18750000,-93.75000000,2.44375000e+01
945,6.05468750,6.07031250,1.56250000e-02,-29.29687500,-5.85937500,2.34375000e+01
946,5.51953125,5.52343750,3.90625000e-03,-115.25000000,-128.87500000,1.36250000e+01
947,5.36718750,5.39453125,2.73437500e-02,-13.67187500,-44.90625000,3.12343750e+01
